"PROJECT_ID","cnt.x","mean_no3.x","SAMPLE_ID","SAMP_DATE","LABNO","WUWN","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Thard_Qual","Total.Hardness","Thard_Rel","NO3_Qual","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","Bact_Qual","Bacteria","Bact_Rel","Ecoli_Qual","Ecoli","Ecoli_Rel","Tri_Qual","Triazine","Tri_Rel","DACT_Qual","DACT","DACT_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","COMMENT","PROJECT_ID.1","LONGITUDE","LATITUDE","cnt.y","cnt_Thard","THard","cnt","mean_no3.y","DATE","X..i...1.x","NO3_PVALUE","NO3_SLOPE","mean_Cl.y","CL_PVALUE","CL_SLOPE","Nitrate_mean","Alkalinity_mean","pH_mean","Conductivity_mean","THard_mean","Chloride_mean","cnt_mean","Nitrate_median","Alkalinity_median","pH_median","Conductivity_median","THard_median","Chloride_median","cnt_median","Nitrate_min","Alkalinity_min","pH_min","Conductivity_min","THard_min","Chloride_min","cnt_min","Nitrate_max","Alkalinity_max","pH_max","Conductivity_max","THard_max","Chloride_max","cnt_max","Nitrate_sum","Alkalinity_sum","pH_sum","Conductivity_sum","THard_sum","Chloride_sum","cnt_sum","Nitrate_sd","Alkalinity_sd","pH_sd","Conductivity_sd","THard_sd","Chloride_sd","cnt_sd","nitrate_diff"
90554,7,2.585714286,103172,"3/12/2018","18-65-87","",450,2018,"KEWAUNEE","LINCOLN",25,24,"E",30,"SE","SE",NA,7.6,5,NA,726,5,NA,347,5,"",400,5,"",2.7,5,"",22.6,5,NA,0.4,5,NA,0,5,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90554,-87.62571105,44.60348839,1,0,400,1,2.585714286,"3/12/2018","df1$Nitrate",0.013928019,-0.075,20.02857143,0.763890593,-0.05,2.58571428571429,343.285714285714,7.94857142857143,724,398.714285714286,20.0285714285714,1,2.5,342,8.18,722,400,19.3,1,2.4,338,7.21,702,384,18.3,1,3,350,8.39,764,407,22.6,1,18.1,2403,55.64,5068,2791,140.2,7,0.211570094204982,4.23140188409963,0.422588395937409,20.2402239776804,8.11817478900041,1.60386438091908,0,0.6
90554,7,2.585714286,124896,"11/15/2021","2100688-BK","",558,2021,"KEWAUNEE","LINCOLN",25,24,"E",30,"SE","SE",NA,8.39,1,NA,713,1,NA,350,1,"",395,1,"",2.5,1,"",18.9,1,NA,1.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90554,-87.62571105,44.60348839,1,0,395,1,2.585714286,"11/15/2021","df1$Nitrate",0.013928019,-0.075,20.02857143,0.763890593,-0.05,2.58571428571429,343.285714285714,7.94857142857143,724,398.714285714286,20.0285714285714,1,2.5,342,8.18,722,400,19.3,1,2.4,338,7.21,702,384,18.3,1,3,350,8.39,764,407,22.6,1,18.1,2403,55.64,5068,2791,140.2,7,0.211570094204982,4.23140188409963,0.422588395937409,20.2402239776804,8.11817478900041,1.60386438091908,0,0.6
90554,7,2.585714286,132150,"10/24/2022","2200650-HA","",588,2022,"KEWAUNEE","LINCOLN",25,24,"E",30,"SE","SE",NA,8.21,1,NA,702,1,NA,345,1,"",406,NA,"",2.5,1,"",21.1,1,NA,1,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90554,-87.62571105,44.60348839,1,0,406,1,2.585714286,"10/24/2022","df1$Nitrate",0.013928019,-0.075,20.02857143,0.763890593,-0.05,2.58571428571429,343.285714285714,7.94857142857143,724,398.714285714286,20.0285714285714,1,2.5,342,8.18,722,400,19.3,1,2.4,338,7.21,702,384,18.3,1,3,350,8.39,764,407,22.6,1,18.1,2403,55.64,5068,2791,140.2,7,0.211570094204982,4.23140188409963,0.422588395937409,20.2402239776804,8.11817478900041,1.60386438091908,0,0.6
90554,7,2.585714286,139932,"10/16/2023","2300619-AH","",622,2023,"KEWAUNEE","LINCOLN",25,24,"E",30,"SE","SE",NA,8.22,1,NA,722,1,NA,338,1,"",384,1,"",2.4,1,"",18.8,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90554,-87.62571105,44.60348839,1,0,384,1,2.585714286,"10/16/2023","df1$Nitrate",0.013928019,-0.075,20.02857143,0.763890593,-0.05,2.58571428571429,343.285714285714,7.94857142857143,724,398.714285714286,20.0285714285714,1,2.5,342,8.18,722,400,19.3,1,2.4,338,7.21,702,384,18.3,1,3,350,8.39,764,407,22.6,1,18.1,2403,55.64,5068,2791,140.2,7,0.211570094204982,4.23140188409963,0.422588395937409,20.2402239776804,8.11817478900041,1.60386438091908,0,0.6
90554,7,2.585714286,144116,"5/13/2024","2400276-85","",640,2024,"KEWAUNEE","LINCOLN",25,24,"E",30,"SE","SE",NA,8.18,1,NA,731,1,NA,341,1,"",407,1,"",2.4,1,"",19.3,1,NA,0.9,1,NA,0,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90554,-87.62571105,44.60348839,1,0,407,1,2.585714286,"5/13/2024","df1$Nitrate",0.013928019,-0.075,20.02857143,0.763890593,-0.05,2.58571428571429,343.285714285714,7.94857142857143,724,398.714285714286,20.0285714285714,1,2.5,342,8.18,722,400,19.3,1,2.4,338,7.21,702,384,18.3,1,3,350,8.39,764,407,22.6,1,18.1,2403,55.64,5068,2791,140.2,7,0.211570094204982,4.23140188409963,0.422588395937409,20.2402239776804,8.11817478900041,1.60386438091908,0,0.6
90556,10,4.86,59384,"3/28/2005","5905074","",266,2005,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.77,1,NA,579,1,NA,288,1,"",308,1,"",3.3,1,"",13.5,1,NA,0.6,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,308,1,4.86,"3/28/2005","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,71220,"10/27/2008","47908023","",317,2008,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.4,1,NA,585,1,NA,271,1,"",312,1,"",4.7,1,"",24,1,NA,1.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"<",0.003,1,"",2.7,5,"",0.226,1,"",0.004,5,"<",0.3,1,"",1.1,5,"<",0.001,1,NA,155.9,5,"",0.032,1,NA,15.7,1,"",0.062,1,"",90556,-87.62364231,44.55385214,1,0,312,1,4.86,"10/27/2008","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,75316,"3/29/2010","4810028","",339,2010,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.98,1,NA,567,1,NA,276,1,"",312,1,"",3.4,1,"",21.6,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"<",0.004,1,"",0.4,5,"",0.276,1,"<",0.002,5,"",0.6,1,"",0.2,5,"<",0.001,1,NA,152.8,5,"",0.014,1,NA,16.9,1,"",0.108,1,"",90556,-87.62364231,44.55385214,1,0,312,1,4.86,"3/29/2010","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,79032,"3/28/2011","74-11-41","",352,2011,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.45,1,NA,618,1,NA,292,1,"",352,1,"",4,1,"",22.3,1,NA,1.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,352,1,4.86,"3/28/2011","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,82337,"5/7/2012","130-12-88","",368,2012,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.49,1,NA,622,1,NA,240,1,"",280,1,"",5.7,1,"",20.1,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,280,1,4.86,"5/7/2012","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,84814,"3/18/2013","67-13-15","",380,2013,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.02,1,NA,666,1,NA,300,1,"",344,1,"",5.4,1,"",22.5,1,NA,0.7,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,344,1,4.86,"3/18/2013","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,88336,"4/28/2014","84-14-78","",394,2014,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.79,1,NA,616,1,NA,252,1,"",304,1,"",5.9,1,"",21.3,1,NA,0.3,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,3,"<",0.004,1,"",0.3,5,"",0.136,1,"",0.007,5,"",6.9,1,"",0.1,5,"<",0.001,1,NA,154.9,5,"<",0.005,1,NA,17.2,1,"",0.015,1,"",90556,-87.62364231,44.55385214,1,0,304,1,4.86,"4/28/2014","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,92201,"6/8/2015","15-180-46","",410,2015,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.04,1,NA,623,1,NA,304,1,"",336,1,"",5.9,1,"",21.2,1,NA,0.7,1,NA,1,1,NA,0,1,"",NA,NA,"<",0.1,1,"",0.005,1,"",0.4,5,"",0.886,1,"<",0.005,5,"",1,1,"",0.2,5,"<",0.001,1,NA,167.9,5,"",0.076,1,NA,16.1,1,"",1.24,1,"",90556,-87.62364231,44.55385214,1,0,336,1,4.86,"6/8/2015","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,122656,"7/12/2021","2100362-CP","",545,2021,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.18,1,NA,670,1,NA,325,1,"",338,1,"",5.6,1,"",17.7,1,NA,0.9,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,338,1,4.86,"7/12/2021","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90556,10,4.86,132046,"10/24/2022","2200650-CZ","",588,2022,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.44,1,NA,611,1,NA,301,1,"",328,NA,"",4.7,1,"",17.5,1,NA,1.1,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90556,-87.62364231,44.55385214,1,0,328,1,4.86,"10/24/2022","df1$Nitrate",0.071334949,0.2,20.17,0.2104977,-0.466666667,4.86,284.9,8.156,615.7,321.4,20.17,1,5.05,290,8.11,617,320,21.25,1,3.3,240,7.77,567,280,13.5,1,5.9,325,8.49,670,352,24,1,48.6,2849,81.56,6157,3214,201.7,10,1.00354925694313,25.5840662218586,0.275809918442233,33.7640505732223,21.9909072118455,3.10449494908413,0,2.6
90557,5,0.05,71221,"10/27/2008","47908024","",317,2008,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.31,1,NA,481,1,NA,249,1,"",312,1,"<",0.05,1,"",2.5,1,NA,1.1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"<",0.003,1,"",0.3,5,"",0.108,1,"",0.025,5,"",0.9,1,"",1.1,5,"",0.006,1,NA,136.4,5,"",0.003,1,NA,13.6,1,"",0.092,1,"",90557,-87.62362882,44.55383123,1,0,312,1,0.05,"10/27/2008","df1$Nitrate",NA,0,2.12,0.312216388,-0.1125,0.05,276.6,8.044,504,292,2.12,1,0.05,280,7.94,516,292,2,1,0.05,249,7.73,481,280,1.8,1,0.05,288,8.37,520,312,2.5,1,0.25,1383,40.22,2520,1460,10.6,5,0,15.8366663158633,0.281389409893123,19.710403344427,12.328828005938,0.277488738510232,0,0
90557,5,0.05,84813,"3/18/2013","67-13-14","",380,2013,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.87,1,NA,516,1,NA,280,1,"",284,1,"<",0.05,1,"",2,1,NA,0.4,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90557,-87.62362882,44.55383123,1,0,284,1,0.05,"3/18/2013","df1$Nitrate",NA,0,2.12,0.312216388,-0.1125,0.05,276.6,8.044,504,292,2.12,1,0.05,280,7.94,516,292,2,1,0.05,249,7.73,481,280,1.8,1,0.05,288,8.37,520,312,2.5,1,0.25,1383,40.22,2520,1460,10.6,5,0,15.8366663158633,0.281389409893123,19.710403344427,12.328828005938,0.277488738510232,0,0
90557,5,0.05,88337,"4/28/2014","84-14-79","",394,2014,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.73,1,NA,519,1,NA,280,1,"",292,1,"<",0.05,1,"",2.3,1,NA,0.3,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90557,-87.62362882,44.55383123,1,0,292,1,0.05,"4/28/2014","df1$Nitrate",NA,0,2.12,0.312216388,-0.1125,0.05,276.6,8.044,504,292,2.12,1,0.05,280,7.94,516,292,2,1,0.05,249,7.73,481,280,1.8,1,0.05,288,8.37,520,312,2.5,1,0.25,1383,40.22,2520,1460,10.6,5,0,15.8366663158633,0.281389409893123,19.710403344427,12.328828005938,0.277488738510232,0,0
90557,5,0.05,92202,"6/8/2015","15-180-47","",410,2015,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,7.94,1,NA,484,1,NA,288,1,"",292,1,"<",0.05,1,"",1.8,1,NA,0.5,1,NA,0,1,NA,NA,NA,"",NA,NA,"<",0.1,1,"",0.009,1,"<",0.1,5,"",0.14,1,"",0.056,5,"",0.9,1,"<",0.1,5,"",0.002,1,NA,132.1,5,"<",0.002,1,NA,13.1,1,"",0.057,1,"",90557,-87.62362882,44.55383123,1,0,292,1,0.05,"6/8/2015","df1$Nitrate",NA,0,2.12,0.312216388,-0.1125,0.05,276.6,8.044,504,292,2.12,1,0.05,280,7.94,516,292,2,1,0.05,249,7.73,481,280,1.8,1,0.05,288,8.37,520,312,2.5,1,0.25,1383,40.22,2520,1460,10.6,5,0,15.8366663158633,0.281389409893123,19.710403344427,12.328828005938,0.277488738510232,0,0
90557,5,0.05,139949,"10/16/2023","2300619-AY","",622,2023,"KEWAUNEE","CASCO",24,24,"E",18,"NE","SE",NA,8.37,1,NA,520,1,NA,286,1,"",280,1,"<",0.05,1,"",2,1,NA,0.9,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90557,-87.62362882,44.55383123,1,0,280,1,0.05,"10/16/2023","df1$Nitrate",NA,0,2.12,0.312216388,-0.1125,0.05,276.6,8.044,504,292,2.12,1,0.05,280,7.94,516,292,2,1,0.05,249,7.73,481,280,1.8,1,0.05,288,8.37,520,312,2.5,1,0.25,1383,40.22,2520,1460,10.6,5,0,15.8366663158633,0.281389409893123,19.710403344427,12.328828005938,0.277488738510232,0,0
90561,7,2.871428571,82261,"5/7/2012","130-12-11","",368,2012,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,8.41,1,NA,620,1,NA,292,1,"",308,1,"",6.7,1,"",10.5,1,NA,1,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,308,1,2.871428571,"5/7/2012","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,98963,"5/15/2017","17-187-34","",433,2017,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,8.04,1,NA,814,1,NA,327,1,"",411,1,"",3.5,1,"",26.4,1,NA,0.8,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,411,1,2.871428571,"5/15/2017","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,103165,"3/12/2018","18-65-80","",450,2018,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,7.61,5,NA,588,5,NA,314,5,"",337,5,"",0.4,5,"",9,5,NA,0.3,5,NA,1,5,NA,0,5,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,337,1,2.871428571,"3/12/2018","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,124893,"11/15/2021","2100688-BH","",558,2021,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,8.4,1,NA,712,1,NA,343,1,"",392,1,"",2.5,1,"",19,1,NA,1.2,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,392,1,2.871428571,"11/15/2021","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,132149,"10/24/2022","2200650-GZ","",588,2022,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,8.13,1,NA,697,1,NA,341,1,"",404,NA,"",2.4,1,"",20,1,NA,0.9,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,404,1,2.871428571,"10/24/2022","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,139931,"10/16/2023","2300619-AG","",622,2023,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,8.19,1,NA,724,1,NA,338,1,"",383,1,"",2.3,1,"",19.3,1,NA,0.9,1,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,383,1,2.871428571,"10/16/2023","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
90561,7,2.871428571,144121,"5/13/2024","2400276-90","",640,2024,"KEWAUNEE","LINCOLN",25,24,"E",20,"NW","SW",NA,7.99,1,NA,720,1,NA,339,1,"",405,1,"",2.3,1,"",18.5,1,NA,0.8,1,NA,0,1,NA,0,1,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",90561,-87.62172931,44.62554202,1,0,405,1,2.871428571,"5/13/2024","df1$Nitrate",0.094717736,-0.24,17.52857143,1,0.15,2.87142857142857,327.714285714286,8.11,696.428571428571,377.142857142857,17.5285714285714,1,2.4,338,8.13,712,392,19,1,0.4,292,7.61,588,308,9,1,6.7,343,8.41,814,411,26.4,1,20.1,2294,56.77,4875,2640,122.7,7,1.92242406500602,18.7413472097951,0.273922130054023,74.1391869905453,39.3506822110645,5.96090437369875,0,6.3
